t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
6.5405,1789129899.709,290672,y,4.097,,5.542,54,16,0.563,,62.3
6.5549,1789129899.723,290673,y,4.312,,5.433,56,16,0.688,,62.9
6.5724,1789129899.741,290674,y,4.341,,5.329,55,17,0.688,,63.1
6.5838,1789129899.752,290675,y,4.319,,5.244,53,18,0.688,,63.7
6.6085,1789129899.777,290676,y,4.196,,5.1,138,44,0.688,,64.1
6.6315,1789129899.800,290677,y,4.039,,4.914,55,18,0.563,,60.7
6.6388,1789129899.807,290678,y,4.314,,4.761,55,17,0.688,,61.2
6.6541,1789129899.822,290679,y,4.408,,4.613,54,16,0.688,,61.8
6.6686,1789129899.837,290680,y,4.464,,4.605,56,16,0.563,,62.0
6.6835,1789129899.852,290681,y,4.39,,4.621,55,16,0.688,,62.9
6.6993,1789129899.868,290682,y,4.329,,4.596,55,16,0.688,,63.3
6.7145,1789129899.883,290683,y,4.301,,4.44,55,16,0.688,,63.3
6.7290,1789129899.897,290684,y,4.326,,4.28,54,16,0.688,,63.5
6.7454,1789129899.914,290685,y,4.363,,4.209,52,17,0.688,,63.8
6.7602,1789129899.929,290686,y,4.378,,4.185,52,17,0.688,,63.8
6.7745,1789129899.943,290687,y,4.376,,4.171,52,17,0.688,,64.0
6.8049,1789129899.973,290688,y,4.436,,4.16,131,38,0.563,,64.3
6.8134,1789129899.982,290689,y,4.491,,4.038,52,16,0.563,,60.9
6.8293,1789129899.998,290690,y,4.584,,3.985,52,16,0.563,,61.3
6.8456,1789129900.014,290691,y,4.547,,3.988,52,16,0.563,,62.1
6.8609,1789129900.029,290692,y,4.595,,4.008,50,16,0.563,,61.9
6.8752,1789129900.044,290693,y,4.657,,4.086,49,16,0.563,,62.2
6.8919,1789129900.060,290694,y,4.672,,4.241,51,16,0.688,,62.6
6.9072,1789129900.076,290695,y,4.734,,4.382,50,17,0.563,,62.8
6.9224,1789129900.091,290696,y,4.692,,4.59,49,15,0.688,,63.1
6.9384,1789129900.107,290697,y,4.607,,4.786,51,16,0.688,,63.3
6.9542,1789129900.122,290698,y,4.506,,4.918,50,19,0.563,,62.9
6.9689,1789129900.137,290699,y,4.4,,5.023,50,19,0.563,,63.1
6.9990,1789129900.167,290700,y,4.371,,5.201,124,42,0.688,,61.2
7.0133,1789129900.182,290701,y,4.284,,5.372,52,20,0.813,,58.4
7.0283,1789129900.197,290702,y,4.146,,5.476,51,20,0.688,,59.5
7.0427,1789129900.211,290703,y,4.064,,5.615,52,20,0.813,,60.2
7.0571,1789129900.225,290704,none,,,,52,19,14.688,,60.7
7.0760,1789129900.244,290705,none,,,,131,52,15.688,,61.6
7.0958,1789129900.264,290706,none,,,,131,50,14.563,,60.7
7.1158,1789129900.284,290707,none,,,,131,49,13.813,,59.5
7.1334,1789129900.302,290708,none,,,,131,51,8.063,,58.9
7.1534,1789129900.322,290709,none,,,,131,53,15.063,,58.1
7.1783,1789129900.347,290710,none,,,,131,52,17.688,,57.2
7.1912,1789129900.360,290711,none,,,,130,51,17.563,,56.8
7.2113,1789129900.380,290712,none,,,,131,51,16.188,,56.4
7.2298,1789129900.398,290713,none,,,,131,54,12.438,,55.7
7.2487,1789129900.417,290714,none,,,,130,54,8.938,,55.5
7.2679,1789129900.436,290715,none,,,,131,54,7.438,,55.2
7.2875,1789129900.456,290716,none,,,,133,54,14.938,,54.6
7.3057,1789129900.474,290717,none,,,,132,55,15.438,,54.6
7.3260,1789129900.494,290718,none,,,,133,54,9.938,,54.5
7.3456,1789129900.514,290719,none,,,,132,56,15.563,,53.9
7.3635,1789129900.532,290720,none,,,,133,56,14.313,,53.8
7.3840,1789129900.552,290721,none,,,,133,56,14.688,,53.7
7.4031,1789129900.571,290722,none,,,,133,55,15.063,,53.3
7.4249,1789129900.593,290723,none,,,,133,56,11.063,,53.2
7.4417,1789129900.610,290724,none,,,,133,54,14.938,,53.1
7.4615,1789129900.630,290725,none,,,,133,55,14.938,,52.9
7.4863,1789129900.655,290726,none,,,,132,54,15.563,,52.7
7.5009,1789129900.669,290727,none,,,,131,53,8.688,,52.7
7.5194,1789129900.688,290728,none,,,,131,53,8.938,,52.3
7.5460,1789129900.714,290729,none,,,,131,51,8.563,,52.2
7.5647,1789129900.733,290730,none,,,,133,54,9.063,,50.6
7.5828,1789129900.751,290731,none,,,,130,53,16.438,,50.7
7.6095,1789129900.778,290732,none,,,,131,54,16.938,,51.2
7.6204,1789129900.789,290733,none,,,,132,54,16.563,,51.4
7.6403,1789129900.809,290734,none,,,,132,57,16.813,,51.2
7.6584,1789129900.827,290735,none,,,,134,54,15.938,,51.4
7.6795,1789129900.848,290736,none,,,,134,55,16.188,,51.6
7.6967,1789129900.865,290737,none,,,,133,54,9.813,,51.6
7.7156,1789129900.884,290738,none,,,,133,52,16.188,,51.8
7.7494,1789129900.918,290739,none,,,,134,52,16.688,,52.0
7.7536,1789129900.922,290740,none,,,,134,50,15.938,,52.0
7.7724,1789129900.941,290741,none,,,,135,48,15.313,,52.1
7.7915,1789129900.960,290742,none,,,,137,49,15.188,,52.2
7.8107,1789129900.979,290743,none,,,,136,46,14.813,,52.0
7.8296,1789129900.998,290744,none,,,,137,48,13.188,,52.3
7.8486,1789129901.017,290745,none,,,,137,45,11.188,,52.4
7.8682,1789129901.037,290746,none,,,,136,46,11.063,,52.1
7.8867,1789129901.055,290747,none,,,,137,46,11.438,,52.3
7.9066,1789129901.075,290748,none,,,,138,48,12.688,,52.3
7.9252,1789129901.094,290749,none,,,,138,45,13.188,,52.1
7.9450,1789129901.113,290750,none,,,,138,44,12.688,,52.1
7.9641,1789129901.132,290751,none,,,,139,45,13.063,,52.3
7.9886,1789129901.157,290752,none,,,,140,44,12.313,,51.9
8.0030,1789129901.171,290753,none,,,,139,45,11.813,,52.1
8.0244,1789129901.193,290754,none,,,,138,45,12.063,,52.1
8.0452,1789129901.214,290755,none,,,,140,45,12.188,,51.9
8.0611,1789129901.229,290756,none,,,,140,44,11.313,,51.8
8.0866,1789129901.255,290757,none,,,,140,43,12.563,,51.8
8.1012,1789129901.270,290758,none,,,,142,44,11.938,,51.6
8.1207,1789129901.289,290759,none,,,,142,42,11.688,,51.6
8.1738,1789129901.342,290760,none,,,,143,44,11.438,,50.0
8.1739,1789129901.342,290761,none,,,,142,43,11.688,,50.3
8.1826,1789129901.351,290762,none,,,,143,43,11.188,,50.7
8.2013,1789129901.370,290763,none,,,,143,42,12.188,,51.0
8.2203,1789129901.389,290764,none,,,,143,42,13.438,,51.2
8.2393,1789129901.408,290765,none,,,,144,43,13.063,,51.3
8.2585,1789129901.427,290766,none,,,,144,45,12.813,,51.7
8.2768,1789129901.445,290767,none,,,,144,42,13.313,,51.5
8.2956,1789129901.464,290768,none,,,,144,43,13.188,,51.6
8.3158,1789129901.484,290769,none,,,,144,43,13.063,,51.9
8.3348,1789129901.503,290770,none,,,,143,44,13.813,,51.8
8.3529,1789129901.521,290771,none,,,,143,44,13.188,,51.9
8.3730,1789129901.541,290772,none,,,,144,44,13.188,,52.0
8.3912,1789129901.560,290773,none,,,,144,45,13.188,,51.9
8.4176,1789129901.586,290774,none,,,,145,46,13.188,,51.9
8.4306,1789129901.599,290775,none,,,,145,46,13.438,,52.2
8.4489,1789129901.617,290776,none,,,,144,47,13.313,,51.9
8.4713,1789129901.640,290777,none,,,,144,46,13.438,,52.0
8.4888,1789129901.657,290778,none,,,,142,46,12.688,,52.1
8.5078,1789129901.676,290779,none,,,,143,45,13.063,,51.8
8.5283,1789129901.697,290780,none,,,,142,47,12.938,,51.8
8.5481,1789129901.716,290781,none,,,,143,46,13.313,,52.0
8.5662,1789129901.735,290782,none,,,,144,44,12.688,,51.6
8.5860,1789129901.754,290783,none,,,,142,44,13.313,,51.8
8.6058,1789129901.774,290784,none,,,,142,43,13.563,,51.7
8.6254,1789129901.794,290785,none,,,,143,44,13.188,,51.4
8.6448,1789129901.813,290786,none,,,,142,44,13.063,,51.4
8.6645,1789129901.833,290787,none,,,,143,43,13.438,,51.4
8.6857,1789129901.854,290788,none,,,,143,43,13.188,,50.8
8.7052,1789129901.874,290789,none,,,,142,43,12.938,,51.0
8.7308,1789129901.899,290790,none,,,,143,43,13.313,,49.4
8.7491,1789129901.917,290791,none,,,,142,43,13.313,,49.6
8.7679,1789129901.936,290792,none,,,,142,43,12.438,,50.0
8.7871,1789129901.955,290793,none,,,,142,42,13.063,,50.5
8.8063,1789129901.975,290794,none,,,,142,44,13.313,,50.5
8.8243,1789129901.993,290795,none,,,,143,42,13.313,,50.8
8.8446,1789129902.013,290796,none,,,,143,43,12.938,,50.9
8.8630,1789129902.031,290797,none,,,,142,43,13.438,,51.0
8.8913,1789129902.060,290798,none,,,,141,43,13.313,,51.1
8.9020,1789129902.070,290799,none,,,,141,42,13.313,,51.4
8.9206,1789129902.089,290800,none,,,,142,43,13.188,,51.3
8.9401,1789129902.108,290801,none,,,,143,42,12.813,,51.4
8.9684,1789129902.137,290802,none,,,,142,42,12.938,,51.6
8.9784,1789129902.147,290803,none,,,,142,42,12.688,,51.4
8.9977,1789129902.166,290804,none,,,,141,42,12.813,,51.7
9.0179,1789129902.186,290805,none,,,,142,43,12.563,,51.7
9.0372,1789129902.206,290806,none,,,,142,43,13.438,,51.5
9.0565,1789129902.225,290807,none,,,,142,41,13.313,,51.5
9.0760,1789129902.244,290808,none,,,,142,43,13.063,,51.5
9.0963,1789129902.265,290809,none,,,,142,43,12.938,,51.3
