t_s,wall_time,frame,tier,theta_deg,x_mm,y_mm,n_c,n_r,mad_h,mad_v,fps
4.3324,1789124171.652,13091,junction,1.952,-10.996,-1.0,45,32,0.188,0.188,84.8
4.3455,1789124171.666,13092,junction,1.947,-10.993,-1.0,45,32,0.188,0.188,87.6
4.3569,1789124171.677,13093,junction,1.943,-10.994,-1.0,45,32,0.188,0.188,84.7
4.3692,1789124171.689,13094,junction,1.95,-10.998,-0.999,45,32,0.188,0.188,86.6
4.3783,1789124171.698,13095,junction,1.941,-10.997,-1.0,45,32,0.188,0.188,86.0
4.3908,1789124171.711,13096,junction,1.95,-10.999,-1.0,45,32,0.188,0.188,87.9
4.3989,1789124171.719,13097,junction,1.949,-10.993,-0.999,45,32,0.188,0.188,87.0
4.4147,1789124171.735,13098,junction,1.937,-10.999,-1.0,45,32,0.188,0.188,88.0
4.4229,1789124171.743,13099,junction,1.935,-10.999,-1.001,45,32,0.188,0.188,86.3
4.4354,1789124171.756,13100,junction,1.936,-10.997,-1.0,45,32,0.188,0.188,88.9
4.4444,1789124171.765,13101,junction,1.951,-10.996,-1.002,45,32,0.188,0.188,87.8
4.4573,1789124171.777,13102,junction,1.948,-10.995,-1.003,45,32,0.188,0.188,89.6
4.4681,1789124171.788,13103,junction,1.944,-10.991,-1.0,45,32,0.188,0.188,86.8
4.4821,1789124171.802,13104,junction,1.942,-10.993,-1.0,45,32,0.188,0.188,88.9
4.4900,1789124171.810,13105,junction,1.939,-10.999,-1.0,46,32,0.188,0.188,86.9
4.5026,1789124171.823,13106,junction,1.932,-11.003,-1.001,45,32,0.188,0.188,89.4
4.5117,1789124171.832,13107,junction,1.94,-10.996,-0.999,45,32,0.188,0.188,88.3
4.5273,1789124171.847,13108,junction,1.939,-10.996,-1.002,46,32,0.188,0.188,88.4
4.5358,1789124171.856,13109,junction,1.937,-11.001,-0.999,45,32,0.188,0.188,86.7
4.5620,1789124171.882,13110,junction,1.956,-11.009,-0.971,110,69,0.188,0.188,85.0
4.5704,1789124171.890,13111,junction,1.944,-10.996,-1.007,45,32,0.188,0.188,78.9
4.5854,1789124171.906,13112,junction,1.954,-10.998,-0.981,45,32,0.063,0.188,80.3
4.5941,1789124171.914,13113,junction,1.951,-10.998,-1.001,45,32,0.188,0.188,80.2
4.6066,1789124171.927,13114,junction,1.938,-10.996,-1.001,45,32,0.188,0.188,82.5
4.6147,1789124171.935,13115,junction,1.948,-10.999,-1.0,45,32,0.188,0.188,82.3
4.6279,1789124171.948,13116,junction,1.949,-10.998,-1.002,45,32,0.188,0.188,85.1
4.6389,1789124171.959,13117,junction,1.941,-10.995,-1.004,45,32,0.188,0.188,82.7
4.6514,1789124171.971,13118,junction,1.95,-10.993,-1.0,45,32,0.188,0.188,84.8
4.6605,1789124171.981,13119,junction,1.947,-10.993,-1.0,45,32,0.188,0.188,84.4
4.6729,1789124171.993,13120,junction,1.938,-10.999,-1.001,45,32,0.188,0.188,86.5
4.6810,1789124172.001,13121,junction,1.936,-10.996,-0.997,45,32,0.188,0.188,85.9
4.6973,1789124172.017,13122,junction,1.945,-10.999,-1.0,45,32,0.188,0.188,86.9
4.7054,1789124172.025,13123,junction,1.941,-10.998,-1.001,45,32,0.188,0.188,84.9
4.7182,1789124172.038,13124,junction,1.937,-10.996,-0.996,46,32,0.188,0.188,87.6
4.7272,1789124172.047,13125,junction,1.943,-10.999,-0.999,45,32,0.188,0.188,86.6
4.7397,1789124172.060,13126,junction,1.953,-10.996,-1.004,45,32,0.188,0.188,88.6
4.7507,1789124172.071,13127,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,86.0
4.7645,1789124172.085,13128,junction,1.942,-10.996,-1.002,45,32,0.188,0.188,88.1
4.7726,1789124172.093,13129,junction,1.942,-10.996,-0.999,45,32,0.188,0.188,86.3
4.7851,1789124172.105,13130,junction,1.947,-10.999,-1.001,45,32,0.188,0.188,89.0
4.7947,1789124172.115,13131,junction,1.935,-10.999,-1.0,45,32,0.188,0.188,88.0
4.8097,1789124172.130,13132,junction,1.944,-10.996,-1.002,45,32,0.188,0.188,87.7
4.8187,1789124172.139,13133,junction,1.953,-10.994,-1.0,45,32,0.188,0.188,86.2
4.8323,1789124172.152,13134,junction,1.95,-10.995,-1.004,45,32,0.188,0.188,88.6
4.8405,1789124172.161,13135,junction,1.943,-10.994,-0.998,46,32,0.188,0.188,86.8
4.8532,1789124172.173,13136,junction,1.959,-10.999,-0.998,45,32,0.188,0.188,89.4
4.8668,1789124172.187,13137,junction,1.946,-11.001,-1.003,45,32,0.188,0.188,86.7
4.8782,1789124172.198,13138,junction,1.946,-10.996,-0.998,45,32,0.188,0.188,87.7
4.8864,1789124172.207,13139,junction,1.948,-10.991,-1.0,45,32,0.188,0.188,86.6
4.9147,1789124172.235,13140,junction,1.962,-11.009,-0.973,110,69,0.188,0.188,85.1
4.9266,1789124172.247,13141,junction,1.949,-10.996,-1.003,45,32,0.188,0.188,77.7
4.9355,1789124172.256,13142,junction,1.946,-10.996,-0.999,45,32,0.188,0.188,80.4
4.9446,1789124172.265,13143,junction,1.943,-10.999,-1.0,45,32,0.188,0.188,80.4
4.9573,1789124172.277,13144,junction,1.944,-10.998,-1.005,45,32,0.188,0.188,82.8
4.9651,1789124172.285,13145,junction,1.937,-10.994,-1.0,45,32,0.188,0.188,82.5
4.9814,1789124172.302,13146,junction,1.948,-10.993,-0.999,45,32,0.188,0.188,83.8
4.9897,1789124172.310,13147,junction,1.948,-10.993,-1.001,46,32,0.188,0.188,82.3
5.0035,1789124172.324,13148,junction,1.944,-10.994,-1.003,46,32,0.188,0.188,83.9
5.0123,1789124172.332,13149,junction,1.94,-10.996,-1.0,45,32,0.188,0.188,83.6
5.0249,1789124172.345,13150,junction,1.949,-10.999,-0.999,45,32,0.188,0.188,85.8
5.0354,1789124172.355,13151,junction,1.942,-10.996,-1.003,46,32,0.188,0.188,83.7
5.0505,1789124172.371,13152,junction,1.937,-11.001,-1.0,46,32,0.188,0.188,86.3
5.0601,1789124172.380,13153,junction,1.94,-10.996,-0.999,46,32,0.188,0.188,85.0
5.0691,1789124172.389,13154,junction,1.927,-11.001,-1.0,46,32,0.188,0.188,87.7
5.0782,1789124172.398,13155,junction,1.938,-10.996,-0.998,45,32,0.188,0.188,87.0
5.0932,1789124172.413,13156,junction,1.949,-10.999,-1.0,45,32,0.188,0.188,87.2
5.1013,1789124172.421,13157,junction,1.937,-10.999,-0.999,45,32,0.188,0.188,86.3
5.1171,1789124172.437,13158,junction,1.953,-10.996,-1.002,45,32,0.188,0.188,88.9
5.1255,1789124172.446,13159,junction,1.951,-10.999,-1.003,45,32,0.188,0.188,87.2
5.1354,1789124172.455,13160,junction,1.948,-10.996,-1.006,45,32,0.188,0.188,89.9
5.1477,1789124172.468,13161,junction,1.937,-10.999,-0.998,45,32,0.188,0.188,87.1
5.1602,1789124172.480,13162,junction,1.94,-10.996,-1.004,45,32,0.188,0.188,88.3
5.1683,1789124172.488,13163,junction,1.943,-10.997,-1.001,45,32,0.188,0.188,87.1
5.1820,1789124172.502,13164,junction,1.949,-10.999,-1.0,45,32,0.188,0.188,89.8
5.1946,1789124172.515,13165,junction,1.945,-10.993,-1.002,45,32,0.188,0.188,87.9
5.2055,1789124172.526,13166,junction,1.943,-10.994,-1.003,45,32,0.188,0.188,88.7
5.2178,1789124172.538,13167,junction,1.944,-10.998,-1.001,45,32,0.188,0.188,87.1
5.2279,1789124172.548,13168,junction,1.957,-10.996,-1.0,45,32,0.188,0.188,88.7
5.2361,1789124172.556,13169,junction,1.946,-10.996,-0.998,45,32,0.188,0.188,87.5
5.2620,1789124172.582,13170,junction,1.966,-11.012,-0.971,110,69,0.188,0.188,85.9
5.2749,1789124172.595,13171,junction,1.935,-10.994,-1.001,45,32,0.188,0.188,78.3
5.2863,1789124172.606,13172,junction,1.937,-10.991,-1.003,45,32,0.188,0.188,80.4
5.2948,1789124172.615,13173,junction,1.944,-10.999,-1.002,45,32,0.188,0.188,80.5
5.3073,1789124172.627,13174,junction,1.941,-10.998,-1.001,45,32,0.188,0.188,82.8
5.3153,1789124172.635,13175,junction,1.943,-10.994,-1.001,45,32,0.188,0.188,82.6
5.3317,1789124172.652,13176,junction,1.944,-10.996,-1.0,45,32,0.188,0.188,83.9
5.3404,1789124172.660,13177,junction,1.941,-10.999,-1.0,45,32,0.188,0.188,82.2
5.3530,1789124172.673,13178,junction,1.948,-10.996,-0.999,45,32,0.188,0.188,84.9
5.3616,1789124172.682,13179,junction,1.943,-10.993,-0.998,45,32,0.188,0.188,84.5
5.3756,1789124172.696,13180,junction,1.95,-10.999,-1.001,45,32,0.188,0.188,86.6
5.3856,1789124172.706,13181,junction,1.941,-10.993,-0.998,45,32,0.188,0.188,84.4
5.4009,1789124172.721,13182,junction,1.943,-10.998,-1.006,45,32,0.188,0.188,86.3
5.4111,1789124172.731,13183,junction,1.943,-10.999,-1.003,45,32,0.188,0.188,85.1
5.4205,1789124172.741,13184,junction,1.937,-10.999,-1.0,45,32,0.188,0.188,87.8
5.4283,1789124172.748,13185,junction,1.943,-10.996,-1.003,45,32,0.188,0.188,87.0
5.4438,1789124172.764,13186,junction,1.944,-10.998,-1.001,45,32,0.188,0.188,87.2
5.4520,1789124172.772,13187,junction,1.943,-10.999,-1.0,45,32,0.188,0.188,85.8
5.4683,1789124172.788,13188,junction,1.942,-10.996,-1.001,45,32,0.188,0.188,88.5
5.4760,1789124172.796,13189,junction,1.945,-10.996,-1.0,45,32,0.188,0.188,86.7
5.4860,1789124172.806,13190,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,89.4
5.4984,1789124172.818,13191,junction,1.933,-10.999,-1.004,46,32,0.188,0.188,86.7
5.5111,1789124172.831,13192,junction,1.937,-10.996,-0.998,45,32,0.188,0.188,87.7
5.5192,1789124172.839,13193,junction,1.942,-10.999,-1.001,45,32,0.188,0.188,86.7
5.5349,1789124172.855,13194,junction,1.939,-10.997,-1.001,45,32,0.188,0.188,89.4
5.5414,1789124172.862,13195,junction,1.945,-10.996,-1.0,46,32,0.188,0.188,87.3
5.5570,1789124172.877,13196,junction,1.944,-10.995,-1.002,45,32,0.188,0.188,88.1
5.5667,1789124172.887,13197,junction,1.936,-10.999,-1.001,45,32,0.188,0.188,86.9
5.5794,1789124172.899,13198,junction,1.94,-10.999,-1.004,46,32,0.188,0.188,88.2
5.5874,1789124172.907,13199,junction,1.944,-11.001,-0.998,45,32,0.188,0.188,87.0
5.6160,1789124172.936,13200,junction,1.957,-11.01,-0.972,110,69,0.188,0.188,83.9
5.6247,1789124172.945,13201,junction,1.948,-10.996,-1.002,45,32,0.188,0.188,77.8
5.6377,1789124172.958,13202,junction,1.94,-10.998,-1.001,45,32,0.188,0.188,80.7
5.6465,1789124172.967,13203,junction,1.95,-10.999,-1.001,45,32,0.188,0.188,80.7
5.6607,1789124172.981,13204,junction,1.952,-10.997,-1.001,45,32,0.188,0.188,81.6
5.6694,1789124172.989,13205,junction,1.944,-10.997,-1.003,45,32,0.188,0.188,81.1
5.6832,1789124173.003,13206,junction,1.944,-10.993,-0.999,45,32,0.188,0.188,83.7
5.6928,1789124173.013,13207,junction,1.942,-10.993,-1.004,45,32,0.188,0.188,82.8
5.7034,1789124173.023,13208,junction,1.946,-10.996,-1.004,45,32,0.188,0.188,85.5
5.7168,1789124173.037,13209,junction,1.953,-10.996,-1.0,45,32,0.188,0.188,83.5
5.7279,1789124173.048,13210,junction,1.947,-10.999,-1.004,45,32,0.188,0.188,85.2
5.7361,1789124173.056,13211,junction,1.946,-10.999,-0.999,45,32,0.188,0.188,84.4
5.7519,1789124173.072,13212,junction,1.938,-10.999,-1.003,46,32,0.188,0.188,87.2
5.7577,1789124173.078,13213,junction,1.932,-10.998,-0.998,45,32,0.188,0.188,85.8
5.7736,1789124173.094,13214,junction,1.938,-10.996,-1.002,45,32,0.188,0.188,86.9
5.7855,1789124173.106,13215,junction,1.947,-10.993,-1.0,45,32,0.188,0.188,85.5
5.7944,1789124173.114,13216,junction,1.94,-10.999,-1.003,45,32,0.188,0.188,87.4
5.8025,1789124173.123,13217,junction,1.95,-10.993,-0.999,45,32,0.188,0.188,86.6
5.8168,1789124173.137,13218,junction,1.94,-10.996,-1.007,46,32,0.188,0.188,89.3
5.8265,1789124173.147,13219,junction,1.943,-10.996,-1.0,45,32,0.188,0.188,86.0
5.8411,1789124173.161,13220,junction,1.934,-10.999,-0.999,46,32,0.188,0.188,88.5
5.8488,1789124173.169,13221,junction,1.942,-10.999,-0.999,45,32,0.188,0.188,86.9
5.8616,1789124173.182,13222,junction,1.942,-10.993,-1.0,45,32,0.188,0.188,88.8
5.8722,1789124173.192,13223,junction,1.939,-11.001,-1.0,45,32,0.188,0.188,87.7
5.8860,1789124173.206,13224,junction,1.943,-10.991,-1.005,45,32,0.188,0.188,88.6
5.8941,1789124173.214,13225,junction,1.937,-10.996,-1.003,45,32,0.188,0.188,86.4
5.9067,1789124173.227,13226,junction,1.935,-10.996,-0.999,45,32,0.188,0.188,88.9
5.9161,1789124173.236,13227,junction,1.937,-10.997,-0.999,45,32,0.188,0.188,87.9
5.9326,1789124173.253,13228,junction,1.95,-10.996,-1.0,45,32,0.188,0.188,89.4
5.9394,1789124173.259,13229,junction,1.944,-10.996,-0.998,45,32,0.188,0.188,86.5
5.9656,1789124173.286,13230,junction,1.965,-11.006,-0.97,110,69,0.188,0.188,85.0
5.9739,1789124173.294,13231,junction,1.947,-10.999,-0.998,45,32,0.188,0.188,78.9
5.9866,1789124173.307,13232,junction,1.949,-10.996,-1.001,46,32,0.188,0.188,81.7
5.9978,1789124173.318,13233,junction,1.949,-10.993,-1.0,45,32,0.188,0.188,80.2
6.0113,1789124173.331,13234,junction,1.941,-10.994,-0.999,45,32,0.188,0.188,81.5
6.0195,1789124173.340,13235,junction,1.945,-10.996,-0.998,45,32,0.188,0.188,81.3
6.0327,1789124173.353,13236,junction,1.929,-10.999,-1.0,45,32,0.188,0.188,84.2
6.0410,1789124173.361,13237,junction,1.935,-10.997,-0.997,46,32,0.188,0.188,83.3
6.0559,1789124173.376,13238,junction,1.947,-10.996,-1.001,45,32,0.188,0.188,84.4
6.0647,1789124173.385,13239,junction,1.943,-10.999,-1.001,45,32,0.188,0.188,83.8
6.0773,1789124173.397,13240,junction,1.943,-10.999,-0.998,45,32,0.188,0.188,85.9
6.0853,1789124173.405,13241,junction,1.948,-10.996,-1.002,46,32,0.188,0.188,85.4
6.0995,1789124173.420,13242,junction,1.945,-10.996,-1.003,46,32,0.188,0.188,88.0
6.1090,1789124173.429,13243,junction,1.942,-10.999,-1.002,45,32,0.188,0.188,85.1
6.1217,1789124173.442,13244,junction,1.944,-10.996,-0.998,45,32,0.188,0.188,87.5
6.1309,1789124173.451,13245,junction,1.945,-10.998,-1.004,45,32,0.188,0.188,86.7
6.1434,1789124173.463,13246,junction,1.949,-10.99,-1.0,45,32,0.188,0.188,88.7
6.1511,1789124173.471,13247,junction,1.947,-10.993,-1.0,45,32,0.188,0.188,87.7
6.1681,1789124173.488,13248,junction,1.941,-10.998,-1.001,45,32,0.188,0.188,88.1
6.1766,1789124173.497,13249,junction,1.941,-10.999,-1.001,45,32,0.188,0.188,86.2
6.1892,1789124173.509,13250,junction,1.941,-10.996,-1.003,45,32,0.188,0.188,88.3
6.1984,1789124173.518,13251,junction,1.941,-10.996,-1.002,45,32,0.188,0.188,87.3
6.2108,1789124173.531,13252,junction,1.945,-10.996,-1.0,45,32,0.188,0.188,89.2
6.2220,1789124173.542,13253,junction,1.938,-10.999,-0.999,45,32,0.188,0.188,86.5
6.2355,1789124173.556,13254,junction,1.935,-10.999,-1.0,45,32,0.188,0.188,88.9
6.2432,1789124173.563,13255,junction,1.935,-10.996,-1.0,46,32,0.188,0.188,87.1
6.2573,1789124173.577,13256,junction,1.943,-10.998,-0.999,45,32,0.188,0.188,89.7
6.2646,1789124173.585,13257,junction,1.952,-10.996,-1.001,45,32,0.188,0.188,88.6
6.2800,1789124173.600,13258,junction,1.942,-10.999,-1.003,45,32,0.188,0.188,88.7
6.2885,1789124173.609,13259,junction,1.945,-10.993,-1.001,45,32,0.188,0.188,87.2
6.3142,1789124173.634,13260,junction,1.958,-11.009,-0.973,110,69,0.188,0.188,85.9
6.3225,1789124173.643,13261,junction,1.948,-10.993,-1.004,45,32,0.188,0.188,79.6
6.3371,1789124173.657,13262,junction,1.943,-10.996,-0.998,45,32,0.188,0.188,81.0
6.3462,1789124173.666,13263,junction,1.932,-10.993,-0.998,45,32,0.188,0.188,80.7
6.3586,1789124173.679,13264,junction,1.935,-10.993,-1.003,45,32,0.188,0.188,83.0
6.3667,1789124173.687,13265,junction,1.941,-11.001,-0.996,45,32,0.188,0.188,82.9
6.3822,1789124173.702,13266,junction,1.938,-10.996,-1.004,46,32,0.188,0.188,85.6
6.3913,1789124173.711,13267,junction,1.93,-10.996,-1.0,45,32,0.188,0.188,83.1
6.4054,1789124173.726,13268,junction,1.935,-11.001,-1.003,46,32,0.188,0.188,84.9
6.4128,1789124173.733,13269,junction,1.95,-10.994,-1.001,45,32,0.188,0.188,84.4
6.4253,1789124173.745,13270,junction,1.941,-10.996,-1.0,45,32,0.188,0.188,86.6
6.4335,1789124173.754,13271,junction,1.952,-10.996,-0.997,45,32,0.188,0.188,85.9
6.4498,1789124173.770,13272,junction,1.948,-10.998,-1.001,45,32,0.188,0.188,86.9
6.4580,1789124173.778,13273,junction,1.946,-10.999,-1.004,45,32,0.188,0.188,85.0
6.4723,1789124173.792,13274,junction,1.949,-10.996,-1.004,45,32,0.188,0.188,87.7
6.4799,1789124173.800,13275,junction,1.946,-10.996,-0.999,45,32,0.188,0.188,86.9
6.4919,1789124173.812,13276,junction,1.936,-10.999,-0.999,45,32,0.188,0.188,88.7
6.5050,1789124173.825,13277,junction,1.948,-10.999,-0.997,45,32,0.188,0.188,86.2
6.5166,1789124173.837,13278,junction,1.928,-10.999,-1.003,45,32,0.188,0.188,88.0
6.5247,1789124173.845,13279,junction,1.939,-10.996,-1.0,45,32,0.188,0.188,86.5
6.5373,1789124173.857,13280,junction,1.946,-10.999,-1.002,46,32,0.188,0.188,89.1
6.5488,1789124173.869,13281,junction,1.937,-10.999,-1.002,46,32,0.188,0.188,88.1
6.5614,1789124173.881,13282,junction,1.938,-10.996,-1.0,46,32,0.188,0.188,88.2
6.5742,1789124173.894,13283,junction,1.94,-10.997,-1.002,46,32,0.188,0.188,86.9
6.5832,1789124173.903,13284,junction,1.945,-10.993,-0.999,46,32,0.188,0.188,89.6
6.5919,1789124173.912,13285,junction,1.943,-10.994,-0.999,45,32,0.188,0.188,87.7
6.6092,1789124173.929,13286,junction,1.951,-10.993,-0.999,46,32,0.188,0.188,90.2
6.6158,1789124173.936,13287,junction,1.942,-10.999,-1.001,45,32,0.188,0.188,87.3
6.6292,1789124173.949,13288,junction,1.943,-10.992,-0.998,45,32,0.188,0.188,88.3
6.6372,1789124173.957,13289,junction,1.944,-10.996,-1.004,45,32,0.188,0.188,87.2
6.6635,1789124173.984,13290,junction,1.955,-11.01,-0.973,110,69,0.188,0.188,85.7
6.6742,1789124173.994,13291,junction,1.927,-10.997,-1.0,45,32,0.188,0.188,78.2
6.6871,1789124174.007,13292,junction,1.937,-10.994,-0.999,45,32,0.188,0.188,80.8
6.6986,1789124174.019,13293,junction,1.947,-10.996,-1.0,45,32,0.188,0.188,80.3
6.7085,1789124174.029,13294,junction,1.946,-10.996,-0.999,45,32,0.188,0.188,82.4
6.7169,1789124174.037,13295,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,82.3
6.7336,1789124174.054,13296,junction,1.949,-10.996,-0.998,46,32,0.188,0.188,83.6
6.7407,1789124174.061,13297,junction,1.947,-11.001,-1.0,45,32,0.188,0.188,82.4
6.7557,1789124174.076,13298,junction,1.938,-10.996,-1.002,45,32,0.188,0.188,85.1
6.7627,1789124174.083,13299,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,84.7
6.7748,1789124174.095,13300,junction,1.943,-10.998,-0.999,45,32,0.188,0.188,86.7
6.7876,1789124174.108,13301,junction,1.944,-10.996,-1.002,45,32,0.188,0.188,84.5
6.7993,1789124174.119,13302,junction,1.958,-10.996,-0.998,45,32,0.188,0.188,87.0
6.8073,1789124174.127,13303,junction,1.945,-10.993,-1.004,45,32,0.188,0.188,85.3
6.8226,1789124174.143,13304,junction,1.948,-10.994,-0.999,45,32,0.188,0.188,88.0
6.8306,1789124174.151,13305,junction,1.942,-10.996,-1.0,45,32,0.188,0.188,87.2
6.8548,1789124174.175,13306,junction,1.95,-10.994,-1.001,45,32,0.188,0.188,87.5
6.8552,1789124174.175,13307,junction,1.943,-10.998,-1.001,45,32,0.188,0.188,86.4
6.8648,1789124174.185,13308,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,89.1
6.8729,1789124174.193,13309,junction,1.945,-10.996,-1.0,45,32,0.188,0.188,87.4
6.8856,1789124174.206,13310,junction,1.95,-10.994,-0.998,45,32,0.188,0.188,90.0
6.8982,1789124174.218,13311,junction,1.945,-10.996,-1.002,45,32,0.188,0.188,87.3
6.9139,1789124174.234,13312,junction,1.943,-10.996,-1.003,46,32,0.188,0.188,88.2
6.9217,1789124174.242,13313,junction,1.948,-10.989,-1.0,45,32,0.188,0.188,87.0
6.9327,1789124174.253,13314,junction,1.934,-10.999,-1.002,46,32,0.188,0.188,89.7
6.9411,1789124174.261,13315,junction,1.94,-10.996,-1.005,45,32,0.188,0.188,87.8
6.9556,1789124174.276,13316,junction,1.941,-11.002,-1.002,45,32,0.188,0.188,88.6
6.9648,1789124174.285,13317,junction,1.943,-10.996,-1.0,45,32,0.188,0.188,87.5
6.9776,1789124174.298,13318,junction,1.941,-10.996,-1.0,45,32,0.188,0.188,89.2
6.9858,1789124174.306,13319,junction,1.947,-10.999,-0.998,45,32,0.188,0.188,87.9
7.0120,1789124174.332,13320,junction,1.963,-11.011,-0.97,110,69,0.188,0.188,86.2
7.0245,1789124174.345,13321,junction,1.943,-10.993,-1.001,45,32,0.188,0.188,77.8
7.0398,1789124174.360,13322,junction,1.942,-10.999,-1.0,45,32,0.188,0.188,80.1
7.0457,1789124174.366,13323,junction,1.944,-10.999,-1.002,45,32,0.188,0.188,80.2
7.0584,1789124174.378,13324,junction,1.938,-10.996,-1.002,46,32,0.188,0.188,82.6
7.0661,1789124174.386,13325,junction,1.944,-10.997,-1.002,46,32,0.188,0.188,82.4
7.0820,1789124174.402,13326,junction,1.951,-10.999,-1.001,45,32,0.188,0.188,83.7
7.0899,1789124174.410,13327,junction,1.939,-10.999,-0.997,45,32,0.188,0.188,82.6
7.1024,1789124174.422,13328,junction,1.947,-10.996,-1.003,45,32,0.188,0.188,85.4
7.1114,1789124174.431,13329,junction,1.935,-10.996,-0.999,46,32,0.188,0.188,84.9
7.1238,1789124174.444,13330,junction,1.942,-10.996,-0.999,45,32,0.188,0.188,87.0
7.1347,1789124174.455,13331,junction,1.942,-10.998,-0.999,45,32,0.188,0.188,84.7
7.1482,1789124174.468,13332,junction,1.947,-10.993,-1.0,45,32,0.188,0.188,86.9
7.1566,1789124174.477,13333,junction,1.942,-10.999,-1.0,45,32,0.188,0.188,85.4
7.1723,1789124174.492,13334,junction,1.945,-10.996,-1.006,45,32,0.188,0.188,88.1
7.1796,1789124174.500,13335,junction,1.947,-10.993,-1.001,45,32,0.188,0.188,87.3
7.1952,1789124174.515,13336,junction,1.935,-10.995,-1.003,45,32,0.188,0.188,87.4
7.2050,1789124174.525,13337,junction,1.951,-10.998,-1.001,45,32,0.188,0.188,86.1
7.2150,1789124174.535,13338,junction,1.937,-10.995,-1.002,46,32,0.188,0.188,88.6
7.2231,1789124174.543,13339,junction,1.936,-10.999,-1.0,45,32,0.188,0.188,87.0
7.2384,1789124174.558,13340,junction,1.93,-10.994,-0.999,45,32,0.188,0.188,89.7
7.2486,1789124174.569,13341,junction,1.941,-10.997,-0.999,45,32,0.188,0.188,86.8
7.2604,1789124174.580,13342,junction,1.935,-10.996,-1.0,45,32,0.188,0.188,87.9
7.2684,1789124174.588,13343,junction,1.939,-10.999,-1.001,46,32,0.188,0.188,87.0
7.2820,1789124174.602,13344,junction,1.944,-10.996,-1.003,45,32,0.188,0.188,89.7
7.2901,1789124174.610,13345,junction,1.943,-10.993,-1.002,45,32,0.188,0.188,87.8
7.3060,1789124174.626,13346,junction,1.946,-10.999,-1.0,45,32,0.188,0.188,88.6
7.3146,1789124174.635,13347,junction,1.936,-10.997,-1.0,45,32,0.188,0.188,87.3
7.3288,1789124174.649,13348,junction,1.946,-10.995,-0.999,45,32,0.188,0.188,89.2
7.3384,1789124174.658,13349,junction,1.949,-10.993,-1.001,46,32,0.188,0.188,88.0
7.3612,1789124174.681,13350,junction,1.957,-11.009,-0.97,110,69,0.188,0.188,86.4
7.3730,1789124174.693,13351,junction,1.941,-10.996,-1.006,45,32,0.188,0.188,78.8
7.3852,1789124174.705,13352,junction,1.948,-10.993,-1.0,45,32,0.188,0.188,81.1
7.3967,1789124174.717,13353,junction,1.95,-10.996,-0.999,45,32,0.188,0.188,81.0
7.4065,1789124174.727,13354,junction,1.948,-10.998,-0.999,45,32,0.188,0.188,83.2
7.4146,1789124174.735,13355,junction,1.944,-10.993,-1.001,45,32,0.188,0.188,83.0
7.4306,1789124174.751,13356,junction,1.942,-10.999,-0.998,45,32,0.188,0.188,84.3
7.4386,1789124174.759,13357,junction,1.943,-10.996,-1.002,45,32,0.188,0.188,83.1
7.4543,1789124174.774,13358,junction,1.949,-10.996,-0.999,45,32,0.188,0.188,85.8
7.4597,1789124174.780,13359,junction,1.945,-10.993,-1.002,45,32,0.188,0.188,85.2
7.4722,1789124174.792,13360,junction,1.944,-10.996,-0.995,45,32,0.188,0.188,87.3
7.4826,1789124174.803,13361,junction,1.954,-10.993,-0.997,45,32,0.188,0.188,85.0
7.4994,1789124174.819,13362,junction,1.936,-11.001,-1.004,45,32,0.188,0.188,87.5
7.5040,1789124174.824,13363,junction,1.953,-10.995,-1.0,45,32,0.188,0.188,86.1
7.5170,1789124174.837,13364,junction,1.933,-10.996,-1.001,46,32,0.188,0.188,88.6
7.5261,1789124174.846,13365,junction,1.948,-10.995,-1.0,45,32,0.188,0.188,87.7
7.5415,1789124174.862,13366,junction,1.941,-10.997,-1.0,45,32,0.188,0.188,87.9
7.5496,1789124174.870,13367,junction,1.95,-10.996,-0.999,45,32,0.188,0.188,86.2
7.5629,1789124174.883,13368,junction,1.935,-10.999,-1.001,46,32,0.188,0.188,88.9
7.5711,1789124174.891,13369,junction,1.938,-10.996,-1.001,46,32,0.188,0.188,87.1
7.5837,1789124174.904,13370,junction,1.942,-11.001,-1.0,45,32,0.188,0.188,89.8
7.5958,1789124174.916,13371,junction,1.946,-10.994,-1.003,45,32,0.188,0.188,87.0
7.6087,1789124174.929,13372,junction,1.946,-10.999,-0.999,45,32,0.188,0.188,88.2
7.6168,1789124174.937,13373,junction,1.943,-10.995,-0.999,45,32,0.188,0.188,87.0
7.6305,1789124174.951,13374,junction,1.946,-10.999,-0.997,45,32,0.188,0.188,89.6
7.6385,1789124174.959,13375,junction,1.944,-10.999,-0.999,45,32,0.188,0.188,87.7
7.6536,1789124174.974,13376,junction,1.949,-10.999,-1.0,45,32,0.188,0.188,88.6
7.6626,1789124174.983,13377,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,87.4
7.6754,1789124174.995,13378,junction,1.946,-10.996,-1.0,45,32,0.188,0.188,89.2
7.6837,1789124175.004,13379,junction,1.947,-10.993,-0.999,45,32,0.188,0.188,88.0
7.7101,1789124175.030,13380,junction,1.955,-11.009,-0.974,110,69,0.188,0.188,86.4
